Symbol,RSI,Days,AR,MD
TQQQ,70,15,7.475029009,56.18610642
TQQQ,70,16,10.32354059,56.18620579
TQQQ,70,17,14.08380513,56.18615048
TQQQ,70,18,13.17870531,52.39668224
TQQQ,70,19,12.71816198,52.39672547
TQQQ,70,20,10.17176348,52.39669595
TQQQ,71,5,-18.36013194,97.11810511
TQQQ,71,6,-7.917318374,94.49053044
TQQQ,71,7,-3.298590077,93.6788537
TQQQ,71,8,-1.193484144,88.77087209
TQQQ,71,9,4.366325201,78.79823541
TQQQ,71,10,2.327216232,80.70086057
TQQQ,71,11,1.162199342,78.10949998
TQQQ,71,12,1.752420553,70.80767872
TQQQ,71,13,4.39359889,66.17396922
TQQQ,71,14,10.99184947,52.39669232
TQQQ,71,15,14.3144453,52.39670197
TQQQ,71,16,14.84359466,52.39671776
TQQQ,71,17,14.51714516,52.39668188
TQQQ,71,18,13.48575135,52.39670628
TQQQ,71,19,9.405106058,55.52113296
TQQQ,71,20,8.935187256,55.52116552
TQQQ,72,5,-16.55188021,97.65836374
TQQQ,72,6,-8.07352924,96.27472426
TQQQ,72,7,-1.27938382,91.87199499
TQQQ,72,8,-0.201940868,88.64100685
TQQQ,72,9,1.124161622,81.82890607
TQQQ,72,10,0.778529002,75.49085734
TQQQ,72,11,4.341590163,74.58017879
TQQQ,72,12,10.23514152,55.1507067
TQQQ,72,13,11.41639472,52.39673748
TQQQ,72,14,16.14871913,52.39671942
TQQQ,72,15,15.36243032,52.39668562
TQQQ,72,16,13.17733134,55.52114782
TQQQ,72,17,11.9279767,55.52108816
TQQQ,72,18,9.732285594,53.39345101
TQQQ,72,19,10.65257891,54.09229106
TQQQ,72,20,11.04163207,50.60998675
TQQQ,73,5,-13.3522537,97.07798094
TQQQ,73,6,-3.386419464,93.43742133
TQQQ,73,7,-1.045721367,92.43551932
TQQQ,73,8,1.99013967,83.45322563
TQQQ,73,9,1.213281309,76.01622838
TQQQ,73,10,5.773141819,72.10092858
TQQQ,73,11,9.208574891,58.7991992
TQQQ,73,12,12.4124222,54.04538665
TQQQ,73,13,16.45431464,54.0454261
TQQQ,73,14,16.07204834,54.04542817
TQQQ,73,15,14.11410175,53.39340064
TQQQ,73,16,13.50998035,54.1214983
TQQQ,73,17,10.7173793,54.12149592
TQQQ,73,18,13.74671448,53.1563987
TQQQ,73,19,12.48524809,53.1563687
TQQQ,73,20,10.75503431,51.97814191
TQQQ,74,5,-10.55614005,95.05797343
TQQQ,74,6,-1.901157955,92.07338903
TQQQ,74,7,4.254604864,87.94939671
TQQQ,74,8,5.684308626,73.10779662
TQQQ,74,9,6.676065696,70.17244801
TQQQ,74,10,11.78003159,58.3964244
TQQQ,74,11,13.84891561,54.20918039
TQQQ,74,12,14.41667025,54.57681535
TQQQ,74,13,17.86822722,54.1214684
TQQQ,74,14,17.3455928,54.12146722
TQQQ,74,15,15.21404801,53.18619252
TQQQ,74,16,14.56846485,53.15635152
TQQQ,74,17,14.26742325,52.71941578
TQQQ,74,18,13.96125592,43.96452769
TQQQ,74,19,12.91167617,32.18744862
TQQQ,74,20,13.07839802,22.02605912
TQQQ,75,5,-5.079870484,92.89599502
TQQQ,75,6,3.345552549,86.89598502
TQQQ,75,7,4.140087629,77.89972612
TQQQ,75,8,9.207395237,60.5413584
TQQQ,75,9,11.41415057,58.98502174
TQQQ,75,10,15.80503885,52.66451715
TQQQ,75,11,16.78890003,50.36981199
TQQQ,75,12,17.42106039,52.74947671
TQQQ,75,13,17.58646499,52.74951493
TQQQ,75,14,17.49727062,42.19094595
TQQQ,75,15,21.75889279,32.5011254
TQQQ,75,16,17.47471965,31.44289496
TQQQ,75,17,16.91479508,22.02602861
TQQQ,75,18,14.22127028,22.02605432
TQQQ,75,19,11.682311,22.02602401
TQQQ,75,20,11.296019,18.71622654
TQQQ,76,5,0.047797203,88.99020274
TQQQ,76,6,6.541969248,84.77473764
TQQQ,76,7,9.891089816,58.63301458
TQQQ,76,8,10.95275445,53.07322498
TQQQ,76,9,14.25058972,54.2387706
TQQQ,76,10,17.79010393,45.41657768
TQQQ,76,11,17.5165112,42.19101625
TQQQ,76,12,20.0377448,42.19095843
TQQQ,76,13,23.49215125,22.97758565
TQQQ,76,14,21.09558817,22.61964281
TQQQ,76,15,17.95239835,22.02602165
TQQQ,76,16,16.13042561,22.02602861
TQQQ,76,17,12.41276627,22.02606811
TQQQ,76,18,11.7480458,10.32266257
TQQQ,76,19,10.75877748,10.38789734
TQQQ,76,20,11.08540717,7.211367715
TQQQ,77,5,4.993865954,83.83886787
TQQQ,77,6,9.727560537,64.97600909
TQQQ,77,7,11.4032708,43.48685999
TQQQ,77,8,15.24358742,39.27949761
TQQQ,77,9,17.4567269,41.88534581
TQQQ,77,10,19.00304846,33.68585096
TQQQ,77,11,23.66889275,22.61964959
TQQQ,77,12,23.34562443,22.02600913
TQQQ,77,13,21.66089413,22.02600786
TQQQ,77,14,17.97351106,22.02602165
TQQQ,77,15,16.52808102,22.02602165
TQQQ,77,16,13.13686283,10.32266838
TQQQ,77,17,11.66106923,10.32265367
TQQQ,77,18,11.87561612,7.211412929
TQQQ,77,19,11.24344558,7.211385
TQQQ,77,20,9.97897747,2.139517823
TQQQ,78,5,9.170211861,78.08997214
TQQQ,78,6,14.09097636,59.2473329
TQQQ,78,7,16.03492051,33.23000989
TQQQ,78,8,17.99504524,34.93196943
TQQQ,78,9,19.6057914,27.67289208
TQQQ,78,10,22.83538988,23.64379073
TQQQ,78,11,23.1177216,22.02600913
TQQQ,78,12,21.31505425,22.02600786
TQQQ,78,13,18.37943476,22.02602861
TQQQ,78,14,17.04353348,10.02793201
TQQQ,78,15,13.45408094,10.32267082
TQQQ,78,16,12.75205262,7.211392189
TQQQ,78,17,12.2070421,7.211373262
TQQQ,78,18,11.21666785,2.13949056
TQQQ,78,19,9.603060429,2.13946933
TQQQ,78,20,7.096294589,2.139454123
TQQQ,79,5,15.15491863,63.59629714
TQQQ,79,6,15.20508279,40.42459264
TQQQ,79,7,16.99158252,34.85864683
TQQQ,79,8,19.68968575,31.26300186
TQQQ,79,9,20.88724677,23.64379113
TQQQ,79,10,24.44992192,22.0260424
TQQQ,79,11,21.49658031,18.71597044
TQQQ,79,12,23.81883259,10.02794452
TQQQ,79,13,16.89344888,8.890399627
TQQQ,79,14,14.24145223,10.32267082
TQQQ,79,15,12.87362251,7.211374053
TQQQ,79,16,12.94491985,3.063400691
TQQQ,79,17,10.83638574,2.139473881
TQQQ,79,18,7.510689753,2.139492177
TQQQ,79,19,4.782633458,0.388504199
TQQQ,79,20,4.619275741,0.407029972
TQQQ,80,5,13.29877378,62.96890465
TQQQ,80,6,18.73123265,34.81867196
TQQQ,80,7,20.34178748,31.26306482
TQQQ,80,8,18.93752361,27.92359212
TQQQ,80,9,22.90792554,23.64379113
TQQQ,80,10,23.40811868,18.71599864
TQQQ,80,11,22.81507466,12.97327327
TQQQ,80,12,16.66875763,8.890344818
TQQQ,80,13,13.59345553,10.32266307
TQQQ,80,14,13.48624669,5.100282894
TQQQ,80,15,11.68410444,2.953913645
TQQQ,80,16,7.698860144,2.139481139
TQQQ,80,17,5.127527972,0.391891892
TQQQ,80,18,4.78121374,0.388504199
TQQQ,80,19,4.33892215,0.407118774
TQQQ,80,20,2.033755157,0.407029972
TQQQ,81,5,16.29110665,53.61170822
TQQQ,81,6,16.15610478,33.68580815
TQQQ,81,7,19.40195614,31.26306482
TQQQ,81,8,19.61156375,23.77982707
TQQQ,81,9,22.35662352,18.71603521
TQQQ,81,10,24.62181345,12.97331703
TQQQ,81,11,17.78575111,8.890399683
TQQQ,81,12,15.57460196,8.890347521
TQQQ,81,13,12.53104361,5.100288854
TQQQ,81,14,10.1835213,2.953915555
TQQQ,81,15,7.797783342,0.352633941
TQQQ,81,16,5.126004274,0.391891892
TQQQ,81,17,4.500549483,0.388588589
TQQQ,81,18,2.03093263,0.407118774
TQQQ,81,19,2.031527763,0.407118774
TQQQ,81,20,1.293915348,0.388419457
TQQQ,82,5,12.11433477,48.34074584
TQQQ,82,6,15.27195139,31.53779409
TQQQ,82,7,17.40925171,27.92346407
TQQQ,82,8,21.88269141,23.64379073
TQQQ,82,9,23.97255759,18.16989935
TQQQ,82,10,21.58853105,8.890360062
TQQQ,82,11,15.84515584,8.890347521
TQQQ,82,12,11.52364307,5.100347996
TQQQ,82,13,8.990125492,5.100313244
TQQQ,82,14,7.795435767,0.352633941
TQQQ,82,15,6.315760292,0.352633941
TQQQ,82,16,2.190262823,0.388588589
TQQQ,82,17,2.028712714,0.407207207
TQQQ,82,18,2.03093263,0.407118774
TQQQ,82,19,1.291916211,0.388504199
TQQQ,82,20,1.293915348,0.388419457
TQQQ,83,5,15.03264315,45.60891142
TQQQ,83,6,15.20498151,37.26537879
TQQQ,83,7,17.31301691,24.66474809
TQQQ,83,8,21.83295414,18.1697269
TQQQ,83,9,20.33190867,12.97331703
TQQQ,83,10,15.60741643,8.890402649
TQQQ,83,11,11.95123467,5.100347996
TQQQ,83,12,9.232830279,5.100265031
TQQQ,83,13,8.828780508,0.762909198
TQQQ,83,14,6.032471121,0.352633941
TQQQ,83,15,2.19125184,0.388504199
TQQQ,83,16,2.028118758,0.407207207
TQQQ,83,17,1.705111556,0.407207207
TQQQ,83,18,1.291539116,0.388504199
TQQQ,83,19,1.291916211,0.388504199
TQQQ,83,20,1.293915348,0.388419457
TQQQ,84,5,16.84243415,35.59467063
TQQQ,84,6,15.07977165,27.92346407
TQQQ,84,7,17.32644854,23.64361295
TQQQ,84,8,21.07754242,12.97315798
TQQQ,84,9,15.3680286,8.890399938
TQQQ,84,10,10.4165238,8.890345804
TQQQ,84,11,9.381334368,5.100303791
TQQQ,84,12,8.615712135,2.953899385
TQQQ,84,13,6.028983033,0.352710826
TQQQ,84,14,2.190604616,0.388504199
TQQQ,84,15,2.029154979,0.407118774
TQQQ,84,16,1.704613132,0.407207207
TQQQ,84,17,1.28954773,0.388588589
TQQQ,84,18,1.291539116,0.388504199
TQQQ,84,19,1.291916211,0.388504199
TQQQ,84,20,1.293915348,0.388419457
TQQQ,85,5,13.89673943,31.72674204
TQQQ,85,6,16.06321253,23.64361295
TQQQ,85,7,21.84173084,18.1697269
TQQQ,85,8,19.74098635,12.97315798
TQQQ,85,9,13.6521516,8.890345804
TQQQ,85,10,10.06264141,5.100319532
TQQQ,85,11,8.613114006,2.953899385
TQQQ,85,12,3.687155841,0.352710826
TQQQ,85,13,3.604635458,0.352710826
TQQQ,85,14,2.02855558,0.407118774
TQQQ,85,15,1.642039549,0.407118774
TQQQ,85,16,1.289171549,0.388588589
TQQQ,85,17,1.28954773,0.388588589
TQQQ,85,18,1.291539116,0.388504199
TQQQ,85,19,1.291916211,0.388504199
TQQQ,85,20,1.293915348,0.388419457
TQQQ,86,5,15.05823642,27.92346407
TQQQ,86,6,15.68953086,27.82791249
TQQQ,86,7,20.12413949,12.97315798
TQQQ,86,8,14.60810892,8.890382532
TQQQ,86,9,10.57915329,5.100319532
TQQQ,86,10,8.78951639,5.100300645
TQQQ,86,11,4.399216604,0.352642592
TQQQ,86,12,3.603577918,0.352710826
TQQQ,86,13,1.703119607,0.407207207
TQQQ,86,14,1.705236944,0.407118774
TQQQ,86,15,1.290415356,0.388504199
TQQQ,86,16,1.289171549,0.388588589
TQQQ,86,17,1.28954773,0.388588589
TQQQ,86,18,1.291539116,0.388504199
TQQQ,86,19,1.291916211,0.388504199
TQQQ,86,20,1.293915348,0.388419457
TQQQ,87,5,12.58442723,34.61854639
TQQQ,87,6,19.08785965,18.46856088
TQQQ,87,7,20.37026044,8.890393039
TQQQ,87,8,11.13774196,5.100319532
TQQQ,87,9,9.338479147,5.100319532
TQQQ,87,10,4.765248008,0.762901067
TQQQ,87,11,3.602516348,0.352710826
TQQQ,87,12,1.702622346,0.407207207
TQQQ,87,13,1.703119607,0.407207207
TQQQ,87,14,1.290032935,0.388504199
TQQQ,87,15,1.290415356,0.388504199
TQQQ,87,16,1.289171549,0.388588589
TQQQ,87,17,1.28954773,0.388588589
TQQQ,87,18,1.291539116,0.388504199
TQQQ,87,19,1.291916211,0.388504199
TQQQ,87,20,1.293915348,0.388419457
TQQQ,88,5,16.0763956,29.76457609
TQQQ,88,6,19.87485076,12.97315798
TQQQ,88,7,14.74636341,8.890395077
TQQQ,88,8,10.29897277,5.100319532
TQQQ,88,9,5.717461339,3.021465808
TQQQ,88,10,3.603106017,0.352633941
TQQQ,88,11,2.85164212,0.367990098
TQQQ,88,12,1.702622346,0.407207207
TQQQ,88,13,1.288044322,0.388588589
TQQQ,88,14,1.290032935,0.388504199
TQQQ,88,15,1.290415356,0.388504199
TQQQ,88,16,1.289171549,0.388588589
TQQQ,88,17,1.28954773,0.388588589
TQQQ,88,18,1.291539116,0.388504199
TQQQ,88,19,1.291916211,0.388504199
TQQQ,88,20,1.293915348,0.388419457
TQQQ,89,5,19.13864184,18.46856088
TQQQ,89,6,19.80695748,8.890358424
TQQQ,89,7,10.92247022,5.079316976
TQQQ,89,8,8.898614455,5.100300645
TQQQ,89,9,4.399578073,0.352721699
TQQQ,89,10,3.111593114,0.352633941
TQQQ,89,11,1.702125376,0.407207207
TQQQ,89,12,1.287669017,0.388588589
TQQQ,89,13,1.288044322,0.388588589
TQQQ,89,14,1.290032935,0.388504199
TQQQ,89,15,1.290415356,0.388504199
TQQQ,89,16,1.289171549,0.388588589
TQQQ,89,17,1.28954773,0.388588589
TQQQ,89,18,1.291539116,0.388504199
TQQQ,89,19,1.291916211,0.388504199
TQQQ,89,20,1.293915348,0.388419457
TQQQ,90,5,19.48693625,12.97315798
TQQQ,90,6,14.01015513,8.8903811
TQQQ,90,7,10.01589438,5.100319532
TQQQ,90,8,4.481386801,2.953956342
TQQQ,90,9,3.111593114,0.352633941
TQQQ,90,10,1.703246577,0.407118774
TQQQ,90,11,1.287293931,0.388588589
TQQQ,90,12,1.287669017,0.388588589
TQQQ,90,13,1.288044322,0.388588589
TQQQ,90,14,1.290032935,0.388504199
TQQQ,90,15,1.290415356,0.388504199
TQQQ,90,16,1.289171549,0.388588589
TQQQ,90,17,1.28954773,0.388588589
TQQQ,90,18,1.291539116,0.388504199
TQQQ,90,19,1.291916211,0.388504199
TQQQ,90,20,1.293915348,0.388419457
XLK,60,5,-29.98495426,99.780055
XLK,60,6,-32.65952159,99.76977926
XLK,60,7,-27.23008262,99.2954346
XLK,60,8,-22.30464265,98.84267898
XLK,60,9,-24.28716392,98.63737536
XLK,60,10,-21.5773648,97.76832369
XLK,60,11,-19.31981117,97.66915181
XLK,60,12,-19.96873787,98.19357177
XLK,60,13,-19.23447357,97.49837698
XLK,60,14,-23.13478007,98.30423334
XLK,60,15,-20.28239683,97.40716127
XLK,60,16,-16.97372624,97.53594555
XLK,60,17,-13.81591113,97.97177723
XLK,60,18,-14.00400326,97.34128326
XLK,60,19,-10.18346477,96.16800872
XLK,60,20,-8.86227495,94.48666463
XLK,61,5,-32.11759219,99.82896799
XLK,61,6,-30.54911,99.71903392
XLK,61,7,-28.58109387,99.32199811
XLK,61,8,-22.96479,98.16577415
XLK,61,9,-21.83665743,97.89357623
XLK,61,10,-20.81263067,98.0515045
XLK,61,11,-20.10007414,98.04840937
XLK,61,12,-17.0003796,97.63899525
XLK,61,13,-19.16997271,98.00590097
XLK,61,14,-13.41607632,97.52135481
XLK,61,15,-10.51009045,97.3885971
XLK,61,16,-7.037638881,95.93594296
XLK,61,17,-2.776399723,95.36255833
XLK,61,18,-3.522438492,94.70603578
XLK,61,19,-3.560003536,94.26095648
XLK,61,20,-6.757669942,94.35042842
XLK,62,5,-30.00396572,99.73353295
XLK,62,6,-27.5492224,99.41702546
XLK,62,7,-22.5592728,97.84589306
XLK,62,8,-20.99800494,97.96590583
XLK,62,9,-19.54804091,97.59644473
XLK,62,10,-15.36971821,97.27659926
XLK,62,11,-17.93620125,97.92099155
XLK,62,12,-20.16176197,97.47677226
XLK,62,13,-11.22247378,97.41212092
XLK,62,14,-4.576148651,96.0000388
XLK,62,15,-4.637739243,95.48714801
XLK,62,16,-5.02588846,94.93450095
XLK,62,17,-5.188670383,95.31085875
XLK,62,18,-2.32723026,94.1292217
XLK,62,19,-6.005136138,96.19263864
XLK,62,20,-6.433087955,95.01825789
XLK,63,5,-28.72078907,99.58604278
XLK,63,6,-28.1391753,99.44891991
XLK,63,7,-18.81519744,97.59629524
XLK,63,8,-19.38248682,96.7748561
XLK,63,9,-18.84033087,97.52742077
XLK,63,10,-18.12341372,97.83229816
XLK,63,11,-16.32707956,96.47650574
XLK,63,12,-15.50842099,97.16227235
XLK,63,13,-9.466382183,96.48979082
XLK,63,14,-6.426599207,95.81108175
XLK,63,15,-7.248178202,94.61037367
XLK,63,16,-6.571358385,94.21496895
XLK,63,17,-6.108529818,96.41585236
XLK,63,18,-5.839039574,95.37199782
XLK,63,19,-3.289911642,93.41948284
XLK,63,20,0.427719287,86.48119879
XLK,64,5,-25.47045694,99.14410027
XLK,64,6,-24.70617058,98.92872431
XLK,64,7,-18.40644816,97.11336561
XLK,64,8,-16.1324853,96.265646
XLK,64,9,-13.14643183,97.2129039
XLK,64,10,-14.69837994,96.48179514
XLK,64,11,-13.10651555,96.04548636
XLK,64,12,-10.56544418,95.35399104
XLK,64,13,-10.20134198,93.8864549
XLK,64,14,-7.712977032,93.91118858
XLK,64,15,-7.015127544,93.55813788
XLK,64,16,-5.458972576,94.99295759
XLK,64,17,0.096697536,92.25815816
XLK,64,18,3.978893428,88.48224384
XLK,64,19,4.885731106,81.78252314
XLK,64,20,3.937496443,76.45268832
XLK,65,5,-25.88244872,99.29337145
XLK,65,6,-19.6441036,97.84403097
XLK,65,7,-15.7144134,96.48648834
XLK,65,8,-16.46635147,97.46753899
XLK,65,9,-16.15752231,96.84328711
XLK,65,10,-13.15229847,96.86587393
XLK,65,11,-8.335318328,95.80184662
XLK,65,12,-5.296798318,93.36108503
XLK,65,13,-3.416694004,93.31137053
XLK,65,14,-2.042174737,92.36595114
XLK,65,15,-5.043164503,95.32069165
XLK,65,16,-2.676872729,92.28493535
XLK,65,17,4.969027529,80.81541537
XLK,65,18,9.184412796,74.04574756
XLK,65,19,9.022851223,64.90300306
XLK,65,20,6.943818062,64.90298995
XLK,66,5,-22.8973831,98.77784524
XLK,66,6,-16.39462749,95.25300459
XLK,66,7,-17.58425361,97.03068528
XLK,66,8,-15.50943398,97.18486572
XLK,66,9,-13.75358886,96.3842041
XLK,66,10,-10.45029195,96.44164981
XLK,66,11,-3.267619497,92.55155108
XLK,66,12,-0.95868211,91.64633798
XLK,66,13,-1.462150609,90.20583359
XLK,66,14,0.087233392,90.25400241
XLK,66,15,2.040791858,83.21467408
XLK,66,16,4.177194668,71.35828838
XLK,66,17,12.3354353,65.87690732
XLK,66,18,11.15676595,64.90299523
XLK,66,19,6.967432725,64.90298162
XLK,66,20,6.826641825,67.22425059
XLK,67,5,-19.72351949,97.97133581
XLK,67,6,-14.29679816,95.507968
XLK,67,7,-18.87399678,97.38563732
XLK,67,8,-16.95611423,97.18575212
XLK,67,9,-11.71304649,94.92351001
XLK,67,10,-6.90701174,95.33919185
XLK,67,11,-5.917123126,93.53763764
XLK,67,12,-7.538709202,94.63453453
XLK,67,13,-0.245569084,85.8600559
XLK,67,14,2.287401166,79.21642043
XLK,67,15,3.605611349,68.20265009
XLK,67,16,9.419601578,64.90300092
XLK,67,17,8.060659023,65.77954499
XLK,67,18,8.829439427,67.22425582
XLK,67,19,8.811817225,65.09956322
XLK,67,20,9.939726443,64.90294107
XLK,68,5,-16.68842758,95.52357241
XLK,68,6,-16.04694428,96.44529818
XLK,68,7,-13.47416724,95.67022509
XLK,68,8,-8.680542162,94.69782717
XLK,68,9,-5.710766456,93.05724292
XLK,68,10,-6.385261583,91.8339917
XLK,68,11,-10.13205769,93.63573574
XLK,68,12,-5.292880582,89.54414414
XLK,68,13,-5.759810624,87.64114114
XLK,68,14,-2.068126723,80.81965076
XLK,68,15,2.263222524,68.2957873
XLK,68,16,3.927934426,69.39796197
XLK,68,17,7.296405201,68.47335193
XLK,68,18,9.071061645,68.47336451
XLK,68,19,10.2505386,68.29573796
XLK,68,20,9.619530768,68.2957855
XLK,69,5,-14.1147543,96.12948477
XLK,69,6,-13.08617535,95.59683644
XLK,69,7,-9.612941801,93.95573287
XLK,69,8,-4.279922488,90.62931191
XLK,69,9,-2.675869595,87.87970133
XLK,69,10,-2.548817559,83.2063848
XLK,69,11,-5.997193237,89.04324324
XLK,69,12,-4.390917678,85.27707708
XLK,69,13,-1.723598537,77.83133133
XLK,69,14,2.681736055,71.10699592
XLK,69,15,3.346259489,68.91831832
XLK,69,16,2.121782174,66.08148148
XLK,69,17,10.05752462,65.07642751
XLK,69,18,13.00350514,65.07643392
XLK,69,19,17.21876937,61.56740652
XLK,69,20,12.88560646,61.56740122
XLK,70,5,-13.17243216,95.63364885
XLK,70,6,-13.27208405,94.83916228
XLK,70,7,-4.706139498,91.92661095
XLK,70,8,-3.040484859,87.90327256
XLK,70,9,-0.955106072,78.20064274
XLK,70,10,-4.778953489,86.29672105
XLK,70,11,-0.444088315,76.28257136
XLK,70,12,0.163191616,72.2539911
XLK,70,13,5.171799637,61.56741209
XLK,70,14,6.930220834,62.67344664
XLK,70,15,7.501974542,62.67337325
XLK,70,16,9.684440127,62.52352352
XLK,70,17,13.99971085,61.56738889
XLK,70,18,13.22678467,61.56737649
XLK,70,19,11.39634884,58.24340597
XLK,70,20,11.42156697,58.2433693
XLK,71,5,-12.81024791,96.21940123
XLK,71,6,-11.33590084,94.2383991
XLK,71,7,-2.006344209,85.23708354
XLK,71,8,2.39976308,79.80172173
XLK,71,9,-1.74598702,80.17868879
XLK,71,10,1.826364671,76.30397407
XLK,71,11,0.52327579,72.44556749
XLK,71,12,5.585115252,62.50071219
XLK,71,13,11.24137128,61.56739454
XLK,71,14,11.99834589,61.56740047
XLK,71,15,13.7634207,61.56737279
XLK,71,16,14.52680339,61.56738889
XLK,71,17,17.52808645,58.2433201
XLK,71,18,13.6466925,58.24332183
XLK,71,19,13.26420706,58.24340597
XLK,71,20,13.2039141,58.2167404
XLK,72,5,-10.92896364,94.62824914
XLK,72,6,-8.765923561,93.91307429
XLK,72,7,0.874233028,85.457201
XLK,72,8,-0.253251783,79.93158726
XLK,72,9,-1.782313755,83.11799199
XLK,72,10,3.006781499,72.48528907
XLK,72,11,4.140387146,67.07301424
XLK,72,12,9.827462335,61.56739454
XLK,72,13,12.51442193,61.56738092
XLK,72,14,14.74731262,58.2433493
XLK,72,15,18.58457913,58.24339164
XLK,72,16,16.45175472,58.24334655
XLK,72,17,14.68789981,58.2433201
XLK,72,18,15.41078955,58.21674396
XLK,72,19,14.24067906,58.21673952
XLK,72,20,13.07254412,52.36639172
XLK,73,5,-6.236627928,88.16752495
XLK,73,6,-3.803385403,85.79633698
XLK,73,7,2.309595996,84.16376076
XLK,73,8,-0.737846247,83.47237743
XLK,73,9,3.739069115,78.20178644
XLK,73,10,8.671681978,61.72480069
XLK,73,11,11.42595051,58.24336921
XLK,73,12,10.66185319,58.24335618
XLK,73,13,16.415814,58.24332422
XLK,73,14,19.81984763,58.24336975
XLK,73,15,19.41880712,58.24332394
XLK,73,16,15.95919224,58.24334655
XLK,73,17,17.48852944,58.2167667
XLK,73,18,16.70752361,52.36640252
XLK,73,19,13.87319162,52.36636364
XLK,73,20,10.4091478,52.63272997
XLK,74,5,-5.06719037,86.41926458
XLK,74,6,5.67688964,77.0551845
XLK,74,7,2.414048977,79.78935422
XLK,74,8,3.477583942,77.80061314
XLK,74,9,7.392314314,66.46472138
XLK,74,10,9.136943749,63.67807691
XLK,74,11,12.25009471,58.24338622
XLK,74,12,17.9988906,58.24335456
XLK,74,13,20.40541477,58.24337632
XLK,74,14,22.26178831,58.24338397
XLK,74,15,17.12664284,52.39670793
XLK,74,16,17.44026546,52.36638823
XLK,74,17,16.34462462,52.36637285
XLK,74,18,12.14483545,54.01616212
XLK,74,19,11.74529828,33.25469026
XLK,74,20,9.698947413,34.44065394
XLK,75,5,-3.641539011,83.86840698
XLK,75,6,8.074125232,66.65132835
XLK,75,7,2.423578569,75.84135941
XLK,75,8,5.926635216,69.00598545
XLK,75,9,9.454058495,65.92347499
XLK,75,10,15.70046386,52.39670478
XLK,75,11,18.96120677,58.24335456
XLK,75,12,21.68578071,52.39673166
XLK,75,13,26.84994723,41.75936488
XLK,75,14,21.67841217,41.72226792
XLK,75,15,19.72314367,31.29342639
XLK,75,16,15.43031065,35.80288668
XLK,75,17,11.9649182,37.2291497
XLK,75,18,10.88413673,37.22920895
XLK,75,19,9.037748322,32.98358866
XLK,75,20,8.70482162,22.61983413
XLK,76,5,-1.301307313,85.52032455
XLK,76,6,8.111925996,72.39615488
XLK,76,7,3.941521898,70.81526377
XLK,76,8,9.658317166,52.31851581
XLK,76,9,13.17119628,37.18981796
XLK,76,10,22.82457225,30.7123092
XLK,76,11,22.72392179,31.33713173
XLK,76,12,26.09786341,31.33712132
XLK,76,13,20.32047835,30.71237602
XLK,76,14,16.85900496,39.062503
XLK,76,15,14.10960394,39.06242369
XLK,76,16,11.29672557,37.2291497
XLK,76,17,10.15897027,24.33124493
XLK,76,18,9.324677801,22.02627633
XLK,76,19,7.555354322,22.33797419
XLK,76,20,6.723467937,13.90745771
XLK,77,5,3.757720906,80.19831463
XLK,77,6,4.24947315,78.18308263
XLK,77,7,6.844303886,61.51164686
XLK,77,8,13.46115191,35.20404904
XLK,77,9,18.28311654,35.24537203
XLK,77,10,19.89525429,35.24529887
XLK,77,11,23.51449602,39.06243394
XLK,77,12,21.64205842,39.06245196
XLK,77,13,14.02442217,39.06245196
XLK,77,14,12.82621672,35.12939847
XLK,77,15,11.18479706,27.54971306
XLK,77,16,10.84637717,22.02621417
XLK,77,17,9.93200571,13.87366446
XLK,77,18,7.930073891,13.87364394
XLK,77,19,7.949915323,3.504836148
