Days,RSI,Symbol,AR,MD,Source
7,76,XLK,4.397060226,46.75332794,Does this work? 
7,77,XLK,5.764636943,39.1090441,Does this work? 
7,78,XLK,6.322780858,37.8525104,Does this work? 
7,79,XLK,8.413238856,18.90781053,Does this work? 
7,80,XLK,9.925608347,18.1981883,Does this work? 
7,81,XLK,8.350403374,21.38963544,Does this work? 
7,82,XLK,9.667917726,12.07169767,Does this work? 
7,83,XLK,11.49888512,7.795488005,Does this work? 
7,84,XLK,12.6953725,6.971375287,Does this work? 
7,85,XLK,13.13493203,6.971375287,Does this work? 
7,86,XLK,11.91426465,3.449315206,Does this work? 
7,87,XLK,7.833560688,3.449283068,Does this work? 
7,88,XLK,6.470464034,3.449327941,Does this work? 
7,89,XLK,6.656870154,1.7037463,Does this work? 
7,90,XLK,5.321000215,1.982561374,Does this work? 
7,91,XLK,3.33932527,1.900360771,Does this work? 
7,92,XLK,2.88955759,0.929524529,Does this work? 
7,93,XLK,2.804697899,0.349372805,Does this work? 
7,94,XLK,2.065128996,0.431944048,Does this work? 
7,95,XLK,1.216545962,0.431944048,Does this work? 
6,65,XLK,-6.896764139,84.13680401,Does this work? 
6,66,XLK,-5.739098347,76.14675582,Does this work? 
6,67,XLK,-4.226534058,77.70609138,Does this work? 
6,68,XLK,-5.585346968,80.28264344,Does this work? 
6,69,XLK,-3.823188101,76.86731705,Does this work? 
6,70,XLK,-4.073878551,76.27488684,Does this work? 
6,71,XLK,-3.390739152,73.86322702,Does this work? 
6,72,XLK,-0.962458118,72.50408353,Does this work? 
6,73,XLK,0.574792087,60.29164272,Does this work? 
6,74,XLK,5.603071079,51.09032758,Does this work? 
6,75,XLK,6.832584167,42.69937986,Does this work? 
6,76,XLK,6.878426573,48.22773964,Does this work? 
6,77,XLK,4.992986745,53.68650508,Does this work? 
6,78,XLK,4.318450581,47.00465409,Does this work? 
6,79,XLK,5.693758592,36.63388469,Does this work? 
6,80,XLK,7.811760969,29.43038082,Does this work? 
6,81,XLK,6.724903185,27.60781456,Does this work? 
6,82,XLK,8.207729974,21.16497005,Does this work? 
6,83,XLK,8.025811821,23.10527452,Does this work? 
6,84,XLK,9.272573414,14.34838426,Does this work? 
6,85,XLK,10.18598626,11.0162074,Does this work? 
6,86,XLK,11.763063,6.97137721,Does this work? 
6,87,XLK,12.95574962,5.374605991,Does this work? 
6,88,XLK,12.10579353,4.183890351,Does this work? 
6,89,XLK,8.52953748,3.449286702,Does this work? 
6,90,XLK,6.454680369,3.449258263,Does this work? 
6,91,XLK,6.333652336,1.98256704,Does this work? 
6,92,XLK,5.421411317,1.982550588,Does this work? 
6,93,XLK,3.484195226,1.900360771,Does this work? 
6,94,XLK,2.930100016,1.049044643,Does this work? 
6,95,XLK,2.804697899,0.349372805,Does this work? 
5,65,XLK,-12.30621493,92.17319034,Does this work? 
5,66,XLK,-10.17822956,89.01739756,Does this work? 
5,67,XLK,-8.356190862,85.64241574,Does this work? 
5,68,XLK,-6.223109266,77.40957257,Does this work? 
5,69,XLK,-4.786318358,79.36572993,Does this work? 
5,70,XLK,-3.704507532,78.22697621,Does this work? 
5,71,XLK,-4.520881612,79.02711495,Does this work? 
5,72,XLK,-3.140336455,75.20659942,Does this work? 
5,73,XLK,-0.959274268,64.1927074,Does this work? 
5,74,XLK,0.327851798,61.73592413,Does this work? 
5,75,XLK,-0.456049244,57.9330854,Does this work? 
5,76,XLK,2.20855667,58.86714473,Does this work? 
5,77,XLK,4.634817397,55.33772708,Does this work? 
5,78,XLK,6.084408027,52.97920955,Does this work? 
5,79,XLK,6.914326385,52.977212,Does this work? 
5,80,XLK,3.787658802,53.03204244,Does this work? 
5,81,XLK,5.284976476,45.22870591,Does this work? 
5,82,XLK,5.518321145,34.36595493,Does this work? 
5,83,XLK,7.396892728,26.19072096,Does this work? 
5,84,XLK,7.374370911,20.3950179,Does this work? 
5,85,XLK,7.43163111,21.48025359,Does this work? 
5,86,XLK,9.856091712,16.16531824,Does this work? 
5,87,XLK,9.186660453,16.67665851,Does this work? 
5,88,XLK,10.40065745,15.12386975,Does this work? 
5,89,XLK,10.88663727,14.78467344,Does this work? 
5,90,XLK,11.0354875,8.60757693,Does this work? 
5,91,XLK,7.487841704,4.534078756,Does this work? 
5,92,XLK,6.514633216,4.867461997,Does this work? 
5,93,XLK,6.637127001,1.982608869,Does this work? 
5,94,XLK,4.297872368,1.900393745,Does this work? 
5,95,XLK,3.813580045,0.929441117,Does this work? 
4,65,XLK,-14.09596812,94.94300868,Does this work? 
4,66,XLK,-12.17087235,92.00785101,Does this work? 
4,67,XLK,-11.66149208,90.89450919,Does this work? 
4,68,XLK,-11.58256555,90.63819659,Does this work? 
4,69,XLK,-9.159408917,86.48013889,Does this work? 
4,70,XLK,-6.698152596,79.1910004,Does this work? 
4,71,XLK,-5.678037386,69.81121924,Does this work? 
4,72,XLK,-5.02649977,71.27288457,Does this work? 
4,73,XLK,-3.020736721,68.48097678,Does this work? 
4,74,XLK,-1.836506127,64.46094379,Does this work? 
4,75,XLK,-1.713277452,70.9186614,Does this work? 
4,76,XLK,0.195250541,68.77883689,Does this work? 
4,77,XLK,0.619996376,67.23331542,Does this work? 
4,78,XLK,1.854943929,62.40855164,Does this work? 
4,79,XLK,-1.063292988,63.08365913,Does this work? 
4,80,XLK,-0.398629128,65.26039308,Does this work? 
4,81,XLK,1.054746098,62.98657158,Does this work? 
4,82,XLK,2.622258271,60.28851889,Does this work? 
4,83,XLK,4.658167316,54.21558646,Does this work? 
4,84,XLK,5.376838763,51.6078036,Does this work? 
4,85,XLK,5.538960219,40.32764577,Does this work? 
4,86,XLK,6.952556966,31.60088596,Does this work? 
4,87,XLK,8.1557979,18.13035261,Does this work? 
4,88,XLK,7.922935058,20.3124288,Does this work? 
4,89,XLK,8.559450174,19.18857381,Does this work? 
4,90,XLK,9.894644305,19.70615635,Does this work? 
4,91,XLK,9.024015627,19.99560608,Does this work? 
4,92,XLK,10.56132153,14.78935756,Does this work? 
4,93,XLK,7.198137776,15.65974838,Does this work? 
4,94,XLK,7.130330361,9.798095056,Does this work? 
4,95,XLK,5.461264345,5.546898808,Does this work? 
3,65,XLK,-15.8706517,95.3241449,Does this work? 
3,66,XLK,-14.26749691,93.62186293,Does this work? 
3,67,XLK,-13.52691835,93.44664551,Does this work? 
3,68,XLK,-13.23785118,93.04759914,Does this work? 
3,69,XLK,-12.75864026,92.05269773,Does this work? 
3,70,XLK,-10.74199498,87.27328085,Does this work? 
3,71,XLK,-8.940576519,85.73499728,Does this work? 
3,72,XLK,-9.658075773,88.3287634,Does this work? 
3,73,XLK,-10.41073186,87.41296434,Does this work? 
3,74,XLK,-8.639592951,86.22266616,Does this work? 
3,75,XLK,-7.541489092,81.68467089,Does this work? 
3,76,XLK,-4.991798629,73.94342979,Does this work? 
3,77,XLK,-5.261824493,70.98983061,Does this work? 
3,78,XLK,-4.161893274,68.49016953,Does this work? 
3,79,XLK,-2.210099629,63.72276071,Does this work? 
3,80,XLK,0.522456769,50.2312843,Does this work? 
3,81,XLK,-2.018955039,65.10570748,Does this work? 
3,82,XLK,0.51450921,63.07922926,Does this work? 
3,83,XLK,-0.915619651,67.07130301,Does this work? 
3,84,XLK,1.21902793,63.72901394,Does this work? 
3,85,XLK,-0.486072538,71.32415659,Does this work? 
3,86,XLK,0.442402555,68.52392279,Does this work? 
3,87,XLK,2.946861212,59.49117417,Does this work? 
3,88,XLK,4.505809494,52.83715378,Does this work? 
3,89,XLK,6.581085055,41.01585151,Does this work? 
3,90,XLK,6.745672253,39.25238943,Does this work? 
3,91,XLK,6.814822566,28.26248905,Does this work? 
3,92,XLK,7.730646334,23.71129741,Does this work? 
3,93,XLK,8.076064934,22.27491484,Does this work? 
3,94,XLK,9.196172429,22.12594551,Does this work? 
3,95,XLK,7.530693283,11.72520861,Does this work? 
2,65,XLK,-18.055774,96.02854312,Does this work? 
2,66,XLK,-17.52733498,96.21218454,Does this work? 
2,67,XLK,-18.65197549,96.29565478,Does this work? 
2,68,XLK,-16.41973951,95.22382243,Does this work? 
2,69,XLK,-18.05305451,95.96370192,Does this work? 
2,70,XLK,-17.47058682,95.78859921,Does this work? 
2,71,XLK,-16.75392857,95.31833469,Does this work? 
2,72,XLK,-15.99203928,94.33762527,Does this work? 
2,73,XLK,-13.4115537,91.01965933,Does this work? 
2,74,XLK,-12.7163019,90.9064576,Does this work? 
2,75,XLK,-12.80335346,90.71308707,Does this work? 
2,76,XLK,-12.85110526,92.31171394,Does this work? 
2,77,XLK,-11.99730775,91.14008629,Does this work? 
2,78,XLK,-12.68002221,91.87005039,Does this work? 
2,79,XLK,-10.81388847,87.8289141,Does this work? 
2,80,XLK,-10.12377543,86.01144748,Does this work? 
2,81,XLK,-5.910417389,77.30995673,Does this work? 
2,82,XLK,-7.407018747,81.00469103,Does this work? 
2,83,XLK,-6.575575767,77.97900241,Does this work? 
2,84,XLK,-5.421242176,74.0826971,Does this work? 
2,85,XLK,-6.415236154,78.8262106,Does this work? 
2,86,XLK,-4.641765864,76.52646301,Does this work? 
2,87,XLK,-1.725477458,72.45367562,Does this work? 
2,88,XLK,-6.48611224,79.24022892,Does this work? 
2,89,XLK,-3.474557467,76.06818058,Does this work? 
2,90,XLK,-2.200244365,72.99484627,Does this work? 
2,91,XLK,-3.264399571,68.03008252,Does this work? 
2,92,XLK,-1.849536627,66.67158269,Does this work? 
2,93,XLK,0.929271743,61.65885057,Does this work? 
2,94,XLK,3.41992121,45.84873093,Does this work? 
2,95,XLK,5.378135634,45.84155373,Does this work? 
15,65,XLP,-5.649192081,72.47084931,Does this work? 
15,66,XLP,-3.687100229,69.94937919,Does this work? 
15,67,XLP,1.411602962,49.11355301,Does this work? 
15,68,XLP,2.866872572,46.99674442,Does this work? 
15,69,XLP,4.416178428,36.18683429,Does this work? 
15,70,XLP,3.910117537,21.79920729,Does this work? 
15,71,XLP,6.071571959,15.68224969,Does this work? 
15,72,XLP,7.675384698,13.42004543,Does this work? 
15,73,XLP,8.377746031,12.38829286,Does this work? 
15,74,XLP,6.024896254,13.67282321,Does this work? 
15,75,XLP,4.612982232,9.019850781,Does this work? 
15,76,XLP,4.530185169,6.768638195,Does this work? 
15,77,XLP,4.0140713,5.27647278,Does this work? 
15,78,XLP,4.118345601,2.604092158,Does this work? 
15,79,XLP,1.79052926,1.120319042,Does this work? 
15,80,XLP,1.662022522,0.323132918,Does this work? 
15,81,XLP,1.431276533,0.326455615,Does this work? 
15,82,XLP,1.216697318,0.431938208,Does this work? 
15,83,XLP,1.216697318,0.431938208,Does this work? 
15,84,XLP,1.216697318,0.431938208,Does this work? 
15,85,XLP,1.216697318,0.431938208,Does this work? 
15,86,XLP,1.216697318,0.431938208,Does this work? 
15,87,XLP,1.216697318,0.431938208,Does this work? 
15,88,XLP,1.216697318,0.431938208,Does this work? 
15,89,XLP,1.216697318,0.431938208,Does this work? 
15,90,XLP,1.216697318,0.431938208,Does this work? 
15,91,XLP,1.216697318,0.431938208,Does this work? 
15,92,XLP,1.216697318,0.431938208,Does this work? 
15,93,XLP,1.216697318,0.431938208,Does this work? 
15,94,XLP,1.216697318,0.431938208,Does this work? 
15,95,XLP,1.216697318,0.431938208,Does this work? 
14,65,XLP,-8.618170023,82.06956957,Does this work? 
14,66,XLP,-4.102088548,67.93773774,Does this work? 
14,67,XLP,-1.015483637,55.70560561,Does this work? 
14,68,XLP,2.617735388,47.81029305,Does this work? 
14,69,XLP,4.289117125,38.96650725,Does this work? 
14,70,XLP,5.134035781,26.44837043,Does this work? 
14,71,XLP,4.274361911,19.10232397,Does this work? 
14,72,XLP,7.530370178,13.91381773,Does this work? 
14,73,XLP,8.867374944,11.32224643,Does this work? 
14,74,XLP,8.626695002,12.38836224,Does this work? 
14,75,XLP,5.181561388,11.92513676,Does this work? 
14,76,XLP,4.526622227,8.968951697,Does this work? 
14,77,XLP,4.673704807,6.958872001,Does this work? 
14,78,XLP,4.363869312,2.604046479,Does this work? 
14,79,XLP,4.227325347,2.166087545,Does this work? 
14,80,XLP,1.791572005,1.120261863,Does this work? 
14,81,XLP,1.606353363,0.326686238,Does this work? 
14,82,XLP,1.217892043,0.431944048,Does this work? 
14,83,XLP,1.217892043,0.431944048,Does this work? 
14,84,XLP,1.217892043,0.431944048,Does this work? 
14,85,XLP,1.217892043,0.431944048,Does this work? 
14,86,XLP,1.217892043,0.431944048,Does this work? 
14,87,XLP,1.217892043,0.431944048,Does this work? 
14,88,XLP,1.217892043,0.431944048,Does this work? 
14,89,XLP,1.217892043,0.431944048,Does this work? 
14,90,XLP,1.217892043,0.431944048,Does this work? 
14,91,XLP,1.217892043,0.431944048,Does this work? 
14,92,XLP,1.217892043,0.431944048,Does this work? 
14,93,XLP,1.217892043,0.431944048,Does this work? 
14,94,XLP,1.217892043,0.431944048,Does this work? 
14,95,XLP,1.217892043,0.431944048,Does this work? 
13,65,XLP,-8.48273149,80.96376376,Does this work? 
13,66,XLP,-7.308230428,79.5005005,Does this work? 
13,67,XLP,-3.214152613,65.46856857,Does this work? 
13,68,XLP,-0.360588745,58.9036036,Does this work? 
13,69,XLP,2.857735389,43.37096697,Does this work? 
13,70,XLP,6.018912555,29.3552015,Does this work? 
13,71,XLP,3.663743315,25.21680347,Does this work? 
13,72,XLP,5.873440003,15.17701071,Does this work? 
13,73,XLP,7.375733963,15.62431029,Does this work? 
13,74,XLP,9.805750292,11.32225119,Does this work? 
13,75,XLP,7.299545095,14.19147732,Does this work? 
13,76,XLP,4.548933079,11.92508043,Does this work? 
13,77,XLP,4.289114945,7.789658665,Does this work? 
13,78,XLP,4.889630218,5.276412497,Does this work? 
13,79,XLP,4.363502525,2.604046479,Does this work? 
13,80,XLP,2.260490468,2.166173421,Does this work? 
13,81,XLP,1.79107516,1.120261863,Does this work? 
13,82,XLP,1.576739881,1.120301013,Does this work? 
13,83,XLP,1.217555244,0.431944048,Does this work? 
13,84,XLP,1.217555244,0.431944048,Does this work? 
13,85,XLP,1.217555244,0.431944048,Does this work? 
13,86,XLP,1.217555244,0.431944048,Does this work? 
13,87,XLP,1.217555244,0.431944048,Does this work? 
13,88,XLP,1.217555244,0.431944048,Does this work? 
13,89,XLP,1.217555244,0.431944048,Does this work? 
13,90,XLP,1.217555244,0.431944048,Does this work? 
13,91,XLP,1.217555244,0.431944048,Does this work? 
13,92,XLP,1.217555244,0.431944048,Does this work? 
13,93,XLP,1.217555244,0.431944048,Does this work? 
13,94,XLP,1.217555244,0.431944048,Does this work? 
13,95,XLP,1.217555244,0.431944048,Does this work? 
12,65,XLP,-6.121219733,77.18460528,Does this work? 
12,66,XLP,-8.785526843,81.27307307,Does this work? 
12,67,XLP,-6.619597785,77.92572573,Does this work? 
12,68,XLP,-2.002373271,62.71381381,Does this work? 
12,69,XLP,1.371919735,49.8587823,Does this work? 
12,70,XLP,3.571754815,38.40383211,Does this work? 
12,71,XLP,4.433167271,24.53900265,Does this work? 
12,72,XLP,5.193116099,15.5315942,Does this work? 
12,73,XLP,7.537542755,13.43460732,Does this work? 
12,74,XLP,8.261382724,13.45275782,Does this work? 
12,75,XLP,9.442380604,11.52081178,Does this work? 
12,76,XLP,6.24389911,13.0086791,Does this work? 
12,77,XLP,4.593268628,11.92509702,Does this work? 
12,78,XLP,4.015234546,9.96058704,Does this work? 
12,79,XLP,5.238752239,5.203484298,Does this work? 
12,80,XLP,4.469450322,1.946042276,Does this work? 
12,81,XLP,2.437571142,1.946052908,Does this work? 
12,82,XLP,1.796936892,1.098673533,Does this work? 
12,83,XLP,1.360061082,1.24575762,Does this work? 
12,84,XLP,1.346344127,0.431938208,Does this work? 
12,85,XLP,1.215688198,0.431938208,Does this work? 
12,86,XLP,1.215688198,0.431938208,Does this work? 
12,87,XLP,1.215688198,0.431938208,Does this work? 
12,88,XLP,1.215688198,0.431938208,Does this work? 
12,89,XLP,1.215688198,0.431938208,Does this work? 
12,90,XLP,1.215688198,0.431938208,Does this work? 
12,91,XLP,1.215688198,0.431938208,Does this work? 
12,92,XLP,1.215688198,0.431938208,Does this work? 
12,93,XLP,1.215688198,0.431938208,Does this work? 
12,94,XLP,1.215688198,0.431938208,Does this work? 
12,95,XLP,1.215688198,0.431938208,Does this work? 
11,65,XLP,-4.785111345,77.04202787,Does this work? 
11,66,XLP,-4.586797385,71.86594857,Does this work? 
11,67,XLP,-7.227215672,77.88018018,Does this work? 
11,68,XLP,-4.979915044,76.32972973,Does this work? 
11,69,XLP,-0.696183676,58.02172172,Does this work? 
11,70,XLP,1.973163155,44.48891626,Does this work? 
11,71,XLP,3.492560191,35.10736041,Does this work? 
11,72,XLP,5.365682676,17.20655841,Does this work? 
11,73,XLP,7.399722102,13.53301977,Does this work? 
11,74,XLP,7.950802022,12.96156925,Does this work? 
11,75,XLP,8.847246646,11.07046282,Does this work? 
11,76,XLP,8.938322483,15.23402261,Does this work? 
11,77,XLP,6.515988205,13.69925917,Does this work? 
11,78,XLP,4.075224981,12.78763648,Does this work? 
11,79,XLP,4.67914018,7.105399535,Does this work? 
11,80,XLP,4.737976539,5.203462623,Does this work? 
11,81,XLP,4.060433243,5.203497268,Does this work? 
11,82,XLP,2.479657034,1.946078617,Does this work? 
11,83,XLP,1.656029782,2.266606589,Does this work? 
11,84,XLP,1.35968491,1.24575762,Does this work? 
11,85,XLP,1.382410024,0.431938208,Does this work? 
11,86,XLP,1.215352196,0.431938208,Does this work? 
11,87,XLP,1.215352196,0.431938208,Does this work? 
11,88,XLP,1.215352196,0.431938208,Does this work? 
11,89,XLP,1.215352196,0.431938208,Does this work? 
11,90,XLP,1.215352196,0.431938208,Does this work? 
11,91,XLP,1.215352196,0.431938208,Does this work? 
11,92,XLP,1.215352196,0.431938208,Does this work? 
11,93,XLP,1.215352196,0.431938208,Does this work? 
11,94,XLP,1.215352196,0.431938208,Does this work? 
11,95,XLP,1.215352196,0.431938208,Does this work? 
10,65,XLP,-5.762491502,81.57343041,Does this work? 
10,66,XLP,-2.959811575,75.02825865,Does this work? 
10,67,XLP,-4.403910775,77.20318707,Does this work? 
10,68,XLP,-5.265447869,69.24011501,Does this work? 
10,69,XLP,-3.541382069,68.74612822,Does this work? 
10,70,XLP,-0.771462568,59.53691741,Does this work? 
10,71,XLP,2.911048535,37.71047745,Does this work? 
10,72,XLP,3.569749605,20.96645521,Does this work? 
10,73,XLP,4.971214831,15.53169403,Does this work? 
10,74,XLP,8.00845202,15.09260013,Does this work? 
10,75,XLP,8.419819921,11.81509528,Does this work? 
10,76,XLP,8.570108108,12.79784251,Does this work? 
10,77,XLP,8.294638226,15.23404026,Does this work? 
10,78,XLP,6.247129105,13.69926864,Does this work? 
10,79,XLP,4.374907717,11.76286721,Does this work? 
10,80,XLP,5.07311051,7.768559416,Does this work? 
10,81,XLP,5.051967815,5.730989296,Does this work? 
10,82,XLP,4.266924003,5.2034954,Does this work? 
10,83,XLP,2.356151766,1.946105986,Does this work? 
10,84,XLP,1.657108345,2.266584314,Does this work? 
10,85,XLP,1.368699842,1.224203224,Does this work? 
10,86,XLP,1.318059509,1.24550371,Does this work? 
10,87,XLP,1.347131825,0.431944048,Does this work? 
10,88,XLP,1.216545962,0.431944048,Does this work? 
10,89,XLP,1.216545962,0.431944048,Does this work? 
10,90,XLP,1.216545962,0.431944048,Does this work? 
10,91,XLP,1.216545962,0.431944048,Does this work? 
10,92,XLP,1.216545962,0.431944048,Does this work? 
10,93,XLP,1.216545962,0.431944048,Does this work? 
10,94,XLP,1.216545962,0.431944048,Does this work? 
10,95,XLP,1.216545962,0.431944048,Does this work? 
9,65,XLP,-4.657298303,80.28049183,Does this work? 
9,66,XLP,-5.111370736,79.27130812,Does this work? 
9,67,XLP,-1.792846984,76.40023244,Does this work? 
9,68,XLP,-1.148896066,74.00186517,Does this work? 
9,69,XLP,-2.075289669,63.6758582,Does this work? 
9,70,XLP,-2.000521477,60.20504055,Does this work? 
9,71,XLP,-0.034575409,53.83215057,Does this work? 
9,72,XLP,1.784748516,31.86509547,Does this work? 
9,73,XLP,3.453817726,17.58032975,Does this work? 
9,74,XLP,8.103596259,12.53986826,Does this work? 
9,75,XLP,8.16428145,16.03059211,Does this work? 
9,76,XLP,7.605353637,19.50830001,Does this work? 
9,77,XLP,7.979857673,15.12255007,Does this work? 
9,78,XLP,9.299887084,11.81507938,Does this work? 
9,79,XLP,5.796641729,15.77269407,Does this work? 
9,80,XLP,5.51696322,11.76286646,Does this work? 
9,81,XLP,5.447778676,8.117903207,Does this work? 
9,82,XLP,5.236849246,6.65419939,Does this work? 
9,83,XLP,4.419292855,5.730943851,Does this work? 
9,84,XLP,1.988841832,5.258742555,Does this work? 
9,85,XLP,2.036336034,1.946062622,Does this work? 
9,86,XLP,1.285389715,2.390627238,Does this work? 
9,87,XLP,1.325913544,1.223991555,Does this work? 
9,88,XLP,1.383558298,0.431944048,Does this work? 
9,89,XLP,1.347131825,0.431944048,Does this work? 
9,90,XLP,1.216545962,0.431944048,Does this work? 
9,91,XLP,1.216545962,0.431944048,Does this work? 
9,92,XLP,1.216545962,0.431944048,Does this work? 
9,93,XLP,1.216545962,0.431944048,Does this work? 
9,94,XLP,1.216545962,0.431944048,Does this work? 
9,95,XLP,1.216545962,0.431944048,Does this work? 
8,65,XLP,-4.480702466,77.2225121,Does this work? 
8,66,XLP,-4.92959348,78.44428115,Does this work? 
8,67,XLP,-4.246590801,78.45233112,Does this work? 
8,68,XLP,-0.935839708,74.59426189,Does this work? 
8,69,XLP,1.673929811,70.69985544,Does this work? 
8,70,XLP,-0.066371865,65.51478167,Does this work? 
8,71,XLP,0.347767414,46.57346702,Does this work? 
8,72,XLP,-0.4397795,43.12036324,Does this work? 
8,73,XLP,2.168549464,29.42626783,Does this work? 
8,74,XLP,3.793751937,16.0167789,Does this work? 
8,75,XLP,7.234713462,13.23406825,Does this work? 
8,76,XLP,8.951195868,12.2839286,Does this work? 
8,77,XLP,6.5479642,18.58611201,Does this work? 
8,78,XLP,7.927186095,20.56483567,Does this work? 
8,79,XLP,8.453125982,18.20584205,Does this work? 
8,80,XLP,7.646212483,17.11371361,Does this work? 
8,81,XLP,5.870061925,11.21320524,Does this work? 
8,82,XLP,5.601315379,8.819051815,Does this work? 
8,83,XLP,5.646251259,8.117857292,Does this work? 
8,84,XLP,5.026395549,6.654203006,Does this work? 
8,85,XLP,2.019195976,5.2587615,Does this work? 
8,86,XLP,1.525277246,5.258734605,Does this work? 
8,87,XLP,1.473242249,1.94610924,Does this work? 
8,88,XLP,1.242642105,2.390350548,Does this work? 
8,89,XLP,1.325913544,1.223991555,Does this work? 
8,90,XLP,1.383558298,0.431944048,Does this work? 
8,91,XLP,1.347131825,0.431944048,Does this work? 
8,92,XLP,1.216545962,0.431944048,Does this work? 
8,93,XLP,1.216545962,0.431944048,Does this work? 
8,94,XLP,1.216545962,0.431944048,Does this work? 
8,95,XLP,1.216545962,0.431944048,Does this work? 
7,65,XLP,-6.513899005,87.68399975,Does this work? 
7,66,XLP,-3.317120103,77.65710661,Does this work? 
7,67,XLP,-3.291346539,76.08726615,Does this work? 
7,68,XLP,-2.088993483,75.13254739,Does this work? 
7,69,XLP,-0.001931259,72.01739454,Does this work? 
7,70,XLP,1.454417133,71.11003083,Does this work? 
7,71,XLP,6.713836819,55.13869351,Does this work? 
7,72,XLP,1.82141539,45.28873167,Does this work? 
7,73,XLP,0.356138448,41.42293416,Does this work? 
7,74,XLP,2.962716543,30.7223556,Does this work? 
7,75,XLP,5.166853378,16.3298088,Does this work? 
7,76,XLP,5.504357586,14.9521075,Does this work? 
7,77,XLP,6.486620549,13.53722195,Does this work? 
7,78,XLP,6.276010437,17.23272685,Does this work? 
7,79,XLP,8.499328644,19.9623516,Does this work? 
7,80,XLP,8.854598485,22.50472752,Does this work? 
7,81,XLP,7.903236269,18.29446436,Does this work? 
7,82,XLP,6.310694011,16.13320788,Does this work? 
7,83,XLP,5.992214627,15.12261965,Does this work? 
7,84,XLP,5.152350496,12.23883896,Does this work? 
7,85,XLP,5.111969,8.611031231,Does this work? 
7,86,XLP,3.727303363,9.832214042,Does this work? 
7,87,XLP,1.54132967,8.029814066,Does this work? 
7,88,XLP,1.26408424,5.646988816,Does this work? 
7,89,XLP,1.408601569,1.946048564,Does this work? 
7,90,XLP,1.210784878,2.833200758,Does this work? 
7,91,XLP,1.325913544,1.223991555,Does this work? 
7,92,XLP,1.383558298,0.431944048,Does this work? 
7,93,XLP,1.216545962,0.431944048,Does this work? 
7,94,XLP,1.216545962,0.431944048,Does this work? 
7,95,XLP,1.216545962,0.431944048,Does this work? 
6,65,XLP,-12.54088115,93.38880449,Does this work? 
6,66,XLP,-8.682751024,89.63603275,Does this work? 
6,67,XLP,-6.036981875,82.76955014,Does this work? 
6,68,XLP,-1.896652561,73.38480686,Does this work? 
6,69,XLP,0.341925896,70.2527929,Does this work? 
6,70,XLP,0.8569787,70.74018247,Does this work? 
6,71,XLP,3.002297835,65.69592919,Does this work? 
6,72,XLP,2.369145252,64.01399826,Does this work? 
6,73,XLP,2.361549031,48.79395512,Does this work? 
6,74,XLP,4.478868251,44.50512992,Does this work? 
6,75,XLP,4.212970917,32.74613131,Does this work? 
6,76,XLP,3.969127385,20.00940256,Does this work? 
6,77,XLP,5.590113553,24.31053515,Does this work? 
6,78,XLP,7.959880693,14.99049862,Does this work? 
6,79,XLP,7.40735156,13.96697203,Does this work? 
6,80,XLP,6.148242403,19.69633536,Does this work? 
6,81,XLP,7.845412155,19.47961113,Does this work? 
6,82,XLP,8.148222629,21.24288892,Does this work? 
6,83,XLP,7.726165122,18.88252528,Does this work? 
6,84,XLP,6.933471676,16.133213,Does this work? 
6,85,XLP,5.732854585,16.13319306,Does this work? 
6,86,XLP,5.165123734,14.95278974,Does this work? 
6,87,XLP,4.504382178,13.08598282,Does this work? 
6,88,XLP,2.187612006,15.90348526,Does this work? 
6,89,XLP,1.313118991,10.47307035,Does this work? 
6,90,XLP,1.27920858,8.88418485,Does this work? 
6,91,XLP,1.086581474,5.646790437,Does this work? 
6,92,XLP,1.323512958,1.946046057,Does this work? 
6,93,XLP,1.294028968,1.672144762,Does this work? 
6,94,XLP,1.318059509,1.24550371,Does this work? 
6,95,XLP,1.216545962,0.431944048,Does this work? 
5,65,XLP,-8.863194698,92.98807075,Does this work? 
5,66,XLP,-10.53773545,93.43476177,Does this work? 
5,67,XLP,-10.61413492,91.77716262,Does this work? 
5,68,XLP,-7.84404063,85.89170319,Does this work? 
5,69,XLP,-3.546565603,76.64839431,Does this work? 
5,70,XLP,-1.052496742,71.25735881,Does this work? 
5,71,XLP,1.163298669,63.89217078,Does this work? 
5,72,XLP,2.903554057,62.18880693,Does this work? 
5,73,XLP,5.501872421,56.30519672,Does this work? 
5,74,XLP,6.073701345,42.84525512,Does this work? 
5,75,XLP,5.72380686,40.89442935,Does this work? 
5,76,XLP,3.26665738,42.31589921,Does this work? 
5,77,XLP,5.802630993,32.28938487,Does this work? 
5,78,XLP,5.412951046,21.91669459,Does this work? 
5,79,XLP,5.751065685,23.29978565,Does this work? 
5,80,XLP,7.180948515,19.32503418,Does this work? 
5,81,XLP,7.578384158,15.39111156,Does this work? 
5,82,XLP,8.263196462,16.8401141,Does this work? 
5,83,XLP,8.331305784,21.05376151,Does this work? 
5,84,XLP,6.837758465,21.49900907,Does this work? 
5,85,XLP,8.835971125,19.98869742,Does this work? 
5,86,XLP,5.870126201,19.72765292,Does this work? 
5,87,XLP,5.774415368,18.06439015,Does this work? 
5,88,XLP,5.612527815,16.583291,Does this work? 
5,89,XLP,3.348290616,16.176205,Does this work? 
5,90,XLP,2.762125716,17.72014581,Does this work? 
5,91,XLP,1.120117965,15.40155049,Does this work? 
5,92,XLP,0.823532597,14.63137164,Does this work? 
